feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,labels
0.8535731369745312,-0.5416805068911051,-0.9380027029147068,-0.6452309596790633,-0.5693506376457914,3.0641107312627187,0.182197529943736,9,1,3,0,1,0,0,8,0,0
-1.5007763050323066,0.37564156177377417,0.14341818306261284,0.8808346831061113,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,4,2,2,0,0,0,0,3,3,1
-0.2765145951887509,-0.032932965050110466,0.14341818306261284,-0.8122050630881282,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,1,1,0,0,0,0,2,6,3,0
-1.1240803943112123,1.0426953109532835,-1.2984763315738133,-0.8898674367667628,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,3,2,1,0,1,0,1,8,3,0
0.1001813155323431,-0.1981363307996394,1.4651548214793366,-0.6258153662594046,-0.5693506376457914,1.2863798027554587,1.050473331175553,10,0,1,0,0,0,0,4,0,0
-0.2765145951887509,-0.2211268588363532,-1.1783184553541108,1.2691465514992857,-0.2465603476137659,2.5547608584881667,0.6163354305596446,1,1,0,0,1,0,0,8,0,0
1.7011389360969928,-0.3048780681129533,-0.4573711980358981,-0.7578414015130839,0.07622994241825963,-0.4114531064930479,-0.25194037067217256,5,1,1,0,1,0,2,8,3,0
-0.2765145951887509,-0.5170477982803404,1.3449969452596344,-0.6995946212541078,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,0,0,1,0,1,0,2,8,3,0
-0.464862550549298,-0.6704274638967022,-1.0581605791344089,-0.334581464964524,-0.5693506376457914,0.5273486197973029,0.182197529943736,4,2,2,0,1,1,0,8,0,0
-0.18234061750847744,0.04293577747104496,-0.8178448266950046,2.5389263611449646,0.07622994241825963,-0.4114531064930479,-0.25194037067217256,7,1,2,0,0,0,0,3,3,1
0.1943552932126166,-0.2368917923472426,-1.6589499602329196,-0.027815088933916342,0.3990202324502852,-0.4114531064930479,-0.25194037067217256,2,1,1,0,1,1,2,6,3,0
0.3827032485731636,-0.4474193419405787,1.3449969452596344,-0.5598023486325651,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,4,2,2,0,0,0,0,8,3,0
0.006007337852069585,8.648947293842628,-0.4573711980358981,-0.4666075002182032,-0.2465603476137659,1.4361885888656207,1.050473331175553,4,1,2,0,0,0,0,3,2,1
1.7011389360969928,-0.32458423500156514,1.5853126976990388,0.05373040342865025,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,5,1,1,0,0,0,0,1,3,0
-1.029906416630939,-0.37713401337119656,-0.8178448266950046,0.41097732235037054,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,1,2,1,0,1,0,0,5,3,0
0.6652251816139841,0.6255814451443339,-0.33721332181619584,-0.9791791664971932,0.7218105224823107,-0.4114531064930479,-0.25194037067217256,1,1,0,0,1,0,1,8,3,0
1.0419210923350783,0.119789828336631,0.6240496879414215,0.3061331178842135,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,4,2,2,0,0,0,0,9,3,0
0.28852927089289016,-0.3170302043609306,0.023260306842910656,-0.5093218057414524,-0.5693506376457914,2.1652580146017444,0.182197529943736,0,0,1,0,1,1,0,3,1,1
1.5127909807364461,0.3657884783294683,-1.0581605791344089,-0.07441251314109723,-0.5693506376457914,4.182683000885263,0.182197529943736,7,1,1,0,1,0,0,1,2,0
-0.653210505909845,-0.4470909058257685,0.7442075641611237,0.8730684457382478,1.367391102546362,-0.4114531064930479,-0.25194037067217256,0,2,1,0,1,0,0,5,3,0
-0.5590365282295715,-0.4474193419405787,0.6240496879414215,-0.37341265180384137,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,9,0,1,0,0,0,2,8,3,0
0.1001813155323431,-0.13639034121532242,1.705470573918741,-0.3889451265395684,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,0,1,1,0,0,0,0,5,3,0
1.1360950700153518,-0.016839595424410832,-0.21705544559649367,-0.7656076388809473,0.07622994241825963,-0.4114531064930479,-0.25194037067217256,1,1,0,0,0,0,1,0,3,0
-0.3706885728690245,-0.2405045896101548,-0.9380027029147068,-0.06664627577323376,1.0446008125143362,-0.4114531064930479,-0.25194037067217256,9,1,1,0,0,0,0,1,3,0
-0.3706885728690245,-0.3232704905423243,-0.8178448266950046,0.9934451249401318,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,1,1,0,0,1,0,2,8,3,0
-0.8415584612703921,-0.3281970322644773,-0.33721332181619584,0.6711462741737972,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,1,1,1,0,1,0,2,8,3,0
-0.3706885728690245,-0.40242359421158175,-0.33721332181619584,-0.05499691972143853,1.0446008125143362,-0.4114531064930479,-0.25194037067217256,6,1,2,0,0,0,0,1,3,0
0.4768772262534372,-0.4329681528889301,-0.6976869504753024,-0.6529971970469268,2.012971682610413,-0.4114531064930479,-0.25194037067217256,1,1,0,0,0,1,0,5,3,0
-1.5007763050323066,-0.056908801431254825,-1.5387920840132177,-0.575334823368292,-0.5693506376457914,1.4262013364582768,0.182197529943736,8,2,2,0,0,0,0,2,2,0
2.1720088244983606,1.1248043396558327,1.4651548214793366,0.5197046455004593,-0.5693506376457914,1.4162140840509327,0.182197529943736,5,1,1,0,0,0,0,0,2,1
1.5127909807364461,-0.16726333600748092,-0.9380027029147068,-0.6685296717826538,0.3990202324502852,-0.4114531064930479,-0.25194037067217256,0,1,0,0,1,0,0,1,3,0
0.9477471146548048,-0.39946766917829,0.263576059282315,-0.4200100760110223,-0.2465603476137659,0.8569279492396601,1.050473331175553,6,1,2,0,0,0,0,9,0,0
-0.653210505909845,-0.4474193419405787,-0.21705544559649367,-0.5947504167879507,0.07622994241825963,-0.4114531064930479,-0.25194037067217256,4,1,2,0,0,1,0,5,3,0
0.1001813155323431,0.5520117554268498,1.705470573918741,-0.13265929340007335,0.7218105224823107,-0.4114531064930479,-0.25194037067217256,9,0,1,0,1,1,2,8,3,0
-0.7473844835901186,1.4683485157472984,0.14341818306261284,-0.7811401136166743,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,9,1,1,0,1,0,0,0,3,0
-0.7473844835901186,-0.3758202689119558,-0.6976869504753024,-0.37341265180384137,-0.5693506376457914,1.2064817834967054,1.4846112317914617,9,1,1,0,1,1,0,1,0,0
-1.029906416630939,0.6406895064256031,0.5038918117217194,1.0711074986187668,0.07622994241825963,2.784467663857082,1.050473331175553,9,2,1,0,1,0,1,0,0,0
0.006007337852069585,-0.23360743119914065,-1.4186342077935157,-0.5986335354718825,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,4,1,2,0,0,0,0,1,3,0
-0.08816663982820393,-0.319329257164602,1.5853126976990388,-0.6918283838862442,0.07622994241825963,-0.4114531064930479,-0.25194037067217256,4,0,2,0,0,0,0,5,3,0
0.9477471146548048,-0.4047226470152531,0.7442075641611237,1.1215880415098791,0.07622994241825963,-0.4114531064930479,-0.25194037067217256,9,1,1,0,0,0,0,1,3,0
-0.3706885728690245,-0.07497278774581564,-0.8178448266950046,-0.4510750254824762,0.07622994241825963,-0.4114531064930479,-0.25194037067217256,2,1,3,0,1,0,2,6,3,0
0.006007337852069585,-0.3249126711163753,1.705470573918741,-0.0705293944571655,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,7,1,0,0,1,0,2,8,3,0
-0.653210505909845,-0.43066910008525866,-1.2984763315738133,-0.9286986236060804,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,9,1,1,0,1,0,2,8,3,0
1.4186170030561722,1.4834565770285677,0.5038918117217194,-0.08217875050896073,0.07622994241825963,-0.4114531064930479,-0.25194037067217256,5,1,1,0,0,0,2,6,3,0
1.7011389360969928,1.8677268313564976,-0.5775290742556002,1.5098999099030534,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,4,1,2,0,0,0,2,6,3,0
2.831226668260275,0.9937583298465644,-0.9380027029147068,2.4767964622020573,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,5,1,2,0,0,0,0,5,3,1
-0.8415584612703921,-0.5301852428727483,1.5853126976990388,-0.8005557070363329,0.3990202324502852,-0.4114531064930479,-0.25194037067217256,9,1,2,0,1,0,0,5,3,0
-0.2765145951887509,-0.33312357398663023,0.5038918117217194,0.7293930544327734,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,9,0,2,0,0,0,2,6,3,0
0.6652251816139841,-0.2428036424138261,-1.6589499602329196,4.53096624600195,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,1,2,0,0,1,0,0,3,3,1
0.28852927089289016,-0.6260885883973256,1.2248390690399324,-0.2996333968091383,0.07622994241825963,-0.4114531064930479,-0.25194037067217256,1,1,0,0,1,1,2,8,3,0
-0.7473844835901186,-0.5541610792538926,-0.09689756937679153,-0.3850620078556366,1.0446008125143362,-0.4114531064930479,-0.25194037067217256,9,2,1,0,1,0,0,5,3,0
-0.5590365282295715,-0.3505306880715707,1.5853126976990388,2.4224328006270133,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,9,1,1,0,1,0,2,8,3,0
1.7953129137772663,2.32261085036862,-1.6589499602329196,-0.5947504167879507,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,5,0,0,0,0,0,1,9,3,0
0.1001813155323431,-0.027677987213147324,1.5853126976990388,0.6361982060184116,0.3990202324502852,-0.4114531064930479,-0.25194037067217256,1,0,0,0,0,0,0,5,3,0
1.1360950700153518,-0.4431496724480461,-1.2984763315738133,0.5896007818112307,0.07622994241825963,-0.4114531064930479,-0.25194037067217256,10,1,3,0,0,0,2,8,3,0
0.7593991592942577,-0.1570818164483648,-0.9380027029147068,-0.22197102313050346,0.07622994241825963,-0.4114531064930479,-0.25194037067217256,7,1,1,0,1,0,1,5,3,0
1.5127909807364461,-0.3505306880715707,0.3837339355020172,-0.41612695732709054,2.658552262674464,-0.4114531064930479,-0.25194037067217256,9,1,1,0,0,0,0,1,3,0
-0.9357324389506656,-0.4474193419405787,-1.1783184553541108,-0.8626856059792409,0.7218105224823107,-0.4114531064930479,-0.25194037067217256,6,1,1,0,1,0,2,8,3,0
0.28852927089289016,-0.18171452505912955,-0.09689756937679153,-0.544269873896838,0.3990202324502852,-0.4114531064930479,-0.25194037067217256,9,0,1,0,1,0,2,8,3,0
-0.5590365282295715,-0.5259155733802157,1.2248390690399324,0.08867847158403593,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,1,1,0,0,1,0,2,8,3,0
-0.7473844835901186,-0.22276903941040416,1.3449969452596344,0.8381203775828622,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,7,1,1,0,1,0,2,8,3,0
-1.029906416630939,-0.41720321937804056,0.14341818306261284,-0.6995946212541078,2.3357619726424383,-0.4114531064930479,-0.25194037067217256,6,0,1,0,1,0,2,6,3,0
1.0419210923350783,-0.09402208240480706,-0.33721332181619584,-0.39671136390743184,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,9,1,1,0,1,0,0,1,3,0
-0.7473844835901186,-0.43986531129994416,-1.1783184553541108,-0.4200100760110223,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,4,1,2,0,1,1,0,3,3,0
0.5710512039337107,-0.28155910396142936,0.5038918117217194,-0.4122438386431588,0.07622994241825963,-0.4114531064930479,-0.25194037067217256,7,1,1,0,0,0,2,6,3,0
-1.5007763050323066,-0.4618705309922273,-0.9380027029147068,-0.22197102313050346,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,6,2,2,0,0,1,0,5,3,0
0.006007337852069585,-0.4474193419405787,-1.4186342077935157,0.3643798981431896,-0.2465603476137659,0.8169789396102835,0.6163354305596446,7,1,1,0,1,1,0,6,0,1
0.1943552932126166,-0.19189604461824566,-0.21705544559649367,1.4011725867529647,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,7,1,1,0,0,0,0,5,3,0
-1.7832982380731273,-0.06610501264594032,0.023260306842910656,-0.5403867552129062,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,8,2,2,0,0,1,0,6,3,0
-0.9357324389506656,-0.43986531129994416,1.1046811928202305,-0.5326205178450428,0.07622994241825963,-0.4114531064930479,-0.25194037067217256,9,2,2,0,0,0,0,1,3,0
-0.464862550549298,-0.3823889912081597,-0.5775290742556002,0.9235489886293604,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,7,2,1,0,1,0,0,8,3,0
0.5710512039337107,-0.4303406639704485,1.1046811928202305,-0.6413478409951316,0.7218105224823107,-0.4114531064930479,-0.25194037067217256,9,1,2,0,0,0,0,1,3,0
-1.7832982380731273,-0.3764771411415762,-0.9380027029147068,0.4070942036664388,-0.5693506376457914,1.4661503460876537,0.182197529943736,8,2,1,0,0,0,0,3,2,1
-0.08816663982820393,-0.2894415707168741,1.4651548214793366,-0.2336203791822987,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,4,1,2,0,1,0,2,8,3,0
-1.029906416630939,-0.4336250251185504,1.4651548214793366,-0.4588412628503397,0.07622994241825963,-0.4114531064930479,-0.25194037067217256,9,1,1,0,0,0,0,1,3,0
-1.2182543719914858,0.06559786939294854,-0.09689756937679153,1.5564973341102344,0.3990202324502852,-0.4114531064930479,-0.25194037067217256,8,2,2,0,0,0,0,3,3,1
1.5127909807364461,-0.38107524674891896,0.5038918117217194,-0.198672311026913,-0.5693506376457914,3.0541234788553746,0.6163354305596446,0,1,0,0,1,0,0,0,0,0
1.2302690476956253,-0.39125676630803496,-0.21705544559649367,1.6108609956852789,1.6901813925783875,-0.4114531064930479,-0.25194037067217256,7,1,1,0,0,1,0,5,3,0
-1.5007763050323066,-0.2697354038282623,-0.09689756937679153,1.3545751625457838,-0.5693506376457914,3.034148974040686,1.4846112317914617,0,1,1,0,1,0,0,8,0,0
1.0419210923350783,0.1976291875466476,1.4651548214793366,0.2867175244645548,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,0,2,1,0,0,1,2,8,3,0
-1.5007763050323066,-0.033918273394541065,-0.4573711980358981,-0.6724127904665855,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,4,2,2,0,0,0,0,7,3,0
0.1001813155323431,-0.3636681326639785,-1.5387920840132177,-0.07829563182502898,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,4,1,2,0,1,1,2,6,3,0
0.8535731369745312,-0.3383785518235934,-1.6589499602329196,-0.7384258080934252,0.3990202324502852,-0.4114531064930479,-0.25194037067217256,4,1,2,0,1,0,2,6,3,0
0.006007337852069585,-0.2382055368064834,-0.5775290742556002,1.6302765891049376,0.3990202324502852,-0.4114531064930479,-0.25194037067217256,3,0,1,0,1,1,2,6,3,0
2.5487047352194545,0.4761430129056944,-1.5387920840132177,0.08091223421617244,-0.2465603476137659,1.4062268316435884,0.182197529943736,5,1,2,0,0,0,0,3,0,1
0.1943552932126166,-0.2726913288615541,-0.8178448266950046,-0.16372424287152731,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,7,2,1,0,1,0,2,6,3,0
1.1360950700153518,-0.006329639750484539,-1.2984763315738133,-0.5015555683735888,0.3990202324502852,-0.4114531064930479,-0.25194037067217256,4,1,2,0,0,0,0,1,3,0
-0.7473844835901186,-0.4694245616328618,-1.2984763315738133,0.41097732235037054,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,4,2,2,0,1,0,2,8,3,0
1.1360950700153518,-0.2923974957501658,0.5038918117217194,0.2595356936770325,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,9,1,1,0,1,1,2,6,3,0
0.8535731369745312,0.10698081985903332,1.5853126976990388,-0.39671136390743184,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,7,1,3,0,0,0,1,5,3,0
0.4768772262534372,-0.051982259709101884,-0.9380027029147068,-0.4627243815342715,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,1,1,0,0,1,0,0,0,3,0
0.5710512039337107,0.7753483134977835,0.6240496879414215,-0.5831010607361554,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,10,1,0,0,0,0,0,9,3,0
-0.8415584612703921,-0.43986531129994416,0.023260306842910656,-0.7034777399380394,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,1,1,1,0,1,0,2,8,3,0
-0.18234061750847744,-0.08646805176417252,1.5853126976990388,-0.4821399749539302,1.0446008125143362,-0.4114531064930479,-0.25194037067217256,7,1,1,0,0,0,2,8,3,0
1.0419210923350783,-0.2352496117731916,0.5038918117217194,-0.14819176813580034,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,9,1,2,0,1,0,0,0,3,0
0.006007337852069585,0.04523483027471634,1.8256284501384432,-0.6102828915236777,1.0446008125143362,-0.4114531064930479,-0.25194037067217256,1,1,0,0,1,0,0,5,3,0
1.88948689145754,0.12471637005878393,-0.5775290742556002,-0.6529971970469268,0.3990202324502852,-0.4114531064930479,-0.25194037067217256,5,1,0,0,0,0,0,11,3,0
1.6069649584167194,-0.1666064637778605,-0.21705544559649367,-0.6879452652023125,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,0,1,1,0,0,0,0,1,3,0
-0.3706885728690245,-0.4474193419405787,1.705470573918741,-0.2180879044465717,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,6,1,2,0,0,1,2,6,3,0
0.5710512039337107,-0.3373932434791628,0.14341818306261284,-0.12489305603220988,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,9,1,1,0,0,0,0,3,3,1
-0.2765145951887509,-0.26185293707281754,0.5038918117217194,-0.4083607199592271,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,10,1,1,0,1,0,2,8,3,0
-0.8415584612703921,-0.4316544084296892,0.263576059282315,-0.4899062123217937,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,7,2,1,0,1,1,0,9,3,0
-0.3706885728690245,-0.4263994305927261,-1.0581605791344089,-0.15207488681973208,-0.5693506376457914,2.5447736060808226,0.182197529943736,4,1,2,0,0,0,0,8,0,0
-1.3124283496717597,1.060102425038224,-0.33721332181619584,-0.7112439773059029,-0.5693506376457914,4.012899709960413,0.6163354305596446,0,2,1,0,1,0,0,1,0,0
1.7953129137772663,-0.44249280021842574,-1.1783184553541108,-0.6918283838862442,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,5,1,1,1,0,0,2,8,3,0
1.3244430253758988,0.09187275857776428,-0.33721332181619584,0.14304213315908032,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,3,1,0,0,0,0,0,1,3,0
1.88948689145754,1.5284523247575643,-1.4186342077935157,-0.2297372604983669,-0.5693506376457914,2.345028557933939,1.050473331175553,4,1,2,0,0,0,0,9,2,0
-0.464862550549298,-0.3846880440118311,1.1046811928202305,-0.9325817422900122,1.367391102546362,-0.4114531064930479,-0.25194037067217256,0,2,1,0,1,0,0,5,3,0
0.7593991592942577,-0.2263818366733163,0.3837339355020172,0.9429645820490192,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,9,1,1,0,1,0,0,1,3,0
-1.1240803943112123,-0.31900082104979177,0.263576059282315,-0.3578801770681144,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,1,2,1,0,1,0,0,8,3,0
-0.8415584612703921,-0.2188278060326818,1.705470573918741,0.04596416606078677,-0.2465603476137659,2.5247991012661344,0.6163354305596446,9,2,2,0,0,1,0,0,0,0
2.2661828021786343,0.7444753187056251,1.3449969452596344,-0.4277763133788858,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,5,1,0,0,0,0,0,0,3,1
-0.9357324389506656,-0.3268832878052365,1.4651548214793366,-0.695711502570176,4.595294002866617,-0.4114531064930479,-0.25194037067217256,9,1,1,0,0,0,0,1,3,0
1.7011389360969928,-0.09566426297885804,0.3837339355020172,-0.4588412628503397,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,3,1,0,0,0,0,2,6,3,0
0.7593991592942577,1.1441820704296344,0.5038918117217194,1.4749518417476681,2.012971682610413,-0.4114531064930479,-0.25194037067217256,11,1,1,0,0,0,2,6,3,0
0.5710512039337107,-0.08745336010860312,-1.1783184553541108,-0.3268152275966605,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,1,1,1,0,1,1,0,3,3,0
0.1943552932126166,-0.4234435055594343,-0.21705544559649367,0.25565257499310085,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,9,0,1,1,1,0,0,5,3,0
0.006007337852069585,-0.33049608506814865,-0.21705544559649367,-0.6529971970469268,0.7218105224823107,-0.4114531064930479,-0.25194037067217256,1,1,1,0,1,0,0,8,3,0
-0.2765145951887509,-0.08581117953455214,-0.8178448266950046,-0.6995946212541078,-0.2465603476137659,0.7970044347955951,0.182197529943736,4,1,2,0,1,0,0,7,0,0
1.7953129137772663,-0.4464340335961481,0.263576059282315,-0.12100993734827815,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,5,1,0,0,0,0,2,6,3,0
-1.029906416630939,-0.4474193419405787,-1.2984763315738133,0.4769903399772101,-0.5693506376457914,3.0141744692259977,2.787024933639187,4,2,2,0,1,0,0,8,0,0
0.28852927089289016,-0.017168031539221033,0.023260306842910656,0.1236265397394216,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,6,1,1,0,1,0,2,8,3,0
1.5127909807364461,0.055744785948642635,-1.1783184553541108,0.10809406500369463,0.07622994241825963,-0.4114531064930479,-0.25194037067217256,5,1,0,0,0,0,1,3,3,0
-0.08816663982820393,0.2843363218565395,0.5038918117217194,-0.4200100760110223,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,9,1,1,0,1,0,0,1,3,0
2.5487047352194545,-0.29929465416117995,-1.2984763315738133,0.4459253905057562,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,5,1,0,0,0,0,0,7,3,1
-0.9357324389506656,1.0210185273758106,-0.8178448266950046,0.14692525184301206,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,1,1,1,0,1,0,2,8,3,0
1.3244430253758988,-0.3735212161082844,-0.21705544559649367,-0.5520361112647015,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,9,0,1,0,0,1,0,5,3,0
-0.3706885728690245,0.1496775147843589,0.5038918117217194,-0.25303597260195737,2.658552262674464,-0.4114531064930479,-0.25194037067217256,1,1,1,0,1,0,2,6,3,0
-1.029906416630939,0.432132573521128,0.263576059282315,-0.9131661488703536,0.7218105224823107,-0.4114531064930479,-0.25194037067217256,0,1,1,0,1,0,0,8,3,0
-1.3124283496717597,-0.3098046098351063,-1.4186342077935157,3.5834852871226035,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,1,1,1,0,1,0,2,6,3,1
-1.2182543719914858,-0.31078991817953683,-0.33721332181619584,0.7526917665363638,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,1,2,1,0,1,0,2,8,3,0
1.6069649584167194,-0.972260253407273,1.705470573918741,-0.5986335354718825,1.367391102546362,-0.4114531064930479,-0.25194037067217256,5,0,2,0,1,0,0,5,3,0
-0.3706885728690245,-0.4277131750519669,-1.4186342077935157,0.6517306807541385,0.07622994241825963,-0.4114531064930479,-0.25194037067217256,6,0,2,0,0,1,2,5,3,0
-0.9357324389506656,-0.31144679040915724,-1.0581605791344089,-0.16760736155545905,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,7,1,1,0,1,0,2,8,3,0
-0.5590365282295715,0.5993065559595181,0.3837339355020172,-0.3384645836484557,-0.2465603476137659,1.4262013364582768,0.182197529943736,0,1,1,0,1,0,0,9,0,0
-0.653210505909845,-0.2470733119063587,-0.8178448266950046,0.2245876255216469,0.07622994241825963,-0.4114531064930479,-0.25194037067217256,1,2,1,0,1,0,2,8,3,0
1.5127909807364461,0.7168866850615685,-0.21705544559649367,-0.4666075002182032,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,5,1,1,0,1,0,2,8,3,0
0.1001813155323431,-0.3748349605675252,-1.0581605791344089,1.7933675738300707,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,4,0,2,0,1,0,2,8,3,0
1.0419210923350783,1.2581494022687727,0.8643654403808259,0.8497697336346574,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,4,1,1,0,0,0,0,0,3,0
-0.9357324389506656,-0.3971686163746186,-0.8178448266950046,-0.7500751641452204,0.07622994241825963,-0.4114531064930479,-0.25194037067217256,4,2,2,0,0,0,0,3,3,0
1.7011389360969928,-0.4474193419405787,-0.5775290742556002,-0.7151270959898347,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,10,1,1,0,0,0,0,7,3,0
-0.08816663982820393,0.30108656371185955,0.8643654403808259,-0.5986335354718825,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,1,1,1,0,0,0,0,5,3,0
-1.1240803943112123,-0.21915624214749202,-1.5387920840132177,-0.6258153662594046,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,7,2,1,0,0,0,2,5,3,0
-0.464862550549298,-0.4474193419405787,-0.09689756937679153,2.0807183564410194,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,1,1,1,0,0,0,0,5,3,0
1.2302690476956253,1.2105261656212942,0.263576059282315,-0.3695295331199097,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,3,1,0,0,0,0,2,6,3,0
0.5710512039337107,-0.44873308639981946,0.023260306842910656,-0.7034777399380394,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,1,0,1,0,1,0,0,5,3,0
-0.2765145951887509,4.101092412065835,-0.8178448266950046,0.10809406500369463,0.3990202324502852,2.8044421686717707,1.9187491324073702,1,1,1,0,1,0,0,0,0,0
3.2079225789813686,1.1895062542734416,1.4651548214793366,0.9740295315204732,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,6,1,3,0,0,0,1,10,3,1
1.1360950700153518,0.13621163407714082,0.6240496879414215,2.0884845938088827,0.7218105224823107,1.1365710166452965,0.182197529943736,1,1,1,0,1,0,0,9,0,1
-0.9357324389506656,-0.34987381584195026,-0.4573711980358981,-0.5093218057414524,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,4,0,2,0,0,0,0,1,3,0
0.6652251816139841,-0.4467624697109583,-0.09689756937679153,-0.6025166541558141,-0.5693506376457914,0.5073741149826145,0.6163354305596446,4,1,2,0,0,0,0,11,0,0
0.5710512039337107,-0.35282974087524205,-1.7791078364526218,-0.6102828915236777,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,4,1,2,0,0,0,0,10,3,1
-1.4066023273520332,-0.3541434853344828,-0.6976869504753024,-0.9597635730775343,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,0,1,1,0,0,0,2,1,3,0
-1.5949502827125799,-0.4165463471484202,-0.4573711980358981,-0.3578801770681144,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,1,1,1,0,1,0,2,8,3,0
0.3827032485731636,-0.4319828445444994,0.263576059282315,-0.5054386870575206,0.3990202324502852,-0.4114531064930479,-0.25194037067217256,1,1,0,0,0,1,0,1,3,0
-0.18234061750847744,-0.008628692554155916,0.023260306842910656,0.3876786102467801,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,7,2,1,0,1,0,2,6,3,0
-0.7473844835901186,-0.3570994103677746,0.263576059282315,0.34884742340746266,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,4,2,2,0,0,0,0,9,3,0
-0.653210505909845,-0.43986531129994416,-0.33721332181619584,-0.5792179420522238,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,7,2,1,0,0,0,2,8,3,0
-0.18234061750847744,-0.4474193419405787,0.023260306842910656,-0.8432700125595822,1.0446008125143362,-0.4114531064930479,-0.25194037067217256,4,1,2,0,0,0,1,5,3,0
